id,score,abs_score
11,0.7617254298799776,0.7617254298799776
3,0.37609195405420426,0.37609195405420426
1,0.3536419788142128,0.3536419788142128
1_13,-0.2857879176735878,0.2857879176735878
11_15,-0.22298079170286655,0.22298079170286655
10,0.20640767805111887,0.20640767805111887
6_9,0.18653692172665626,0.18653692172665626
2,0.18145462128346407,0.18145462128346407
13,0.18017637192177677,0.18017637192177677
7,0.17861982456883355,0.17861982456883355
3_11,-0.17292161006480455,0.17292161006480455
8,0.16892188088239837,0.16892188088239837
16,0.16718353070137376,0.16718353070137376
1_8,-0.14315729588270187,0.14315729588270187
3_16,0.13350852641888195,0.13350852641888195
7_11,-0.1325799752958119,0.1325799752958119
2_11,-0.128386829860392,0.128386829860392
9_14,-0.12590265530452605,0.12590265530452605
5_8,-0.11556830736299165,0.11556830736299165
10_16,-0.11364840380701935,0.11364840380701935
7_10,-0.11265087081119418,0.11265087081119418
3_7,-0.10717129567638041,0.10717129567638041
7_9,0.104723727653618,0.104723727653618
4_9,-0.10402558967471123,0.10402558967471123
2_3,-0.10256792505424528,0.10256792505424528
3_15,-0.09837200696555164,0.09837200696555164
15,0.09773457647746775,0.09773457647746775
1_16,-0.09615841181948781,0.09615841181948781
4_11,-0.09435317141954634,0.09435317141954634
6_13,0.09410514547198548,0.09410514547198548
2_4,0.08762526763348434,0.08762526763348434
2_6,0.08549658054107567,0.08549658054107567
4_14,0.08195024279848444,0.08195024279848444
3_10,-0.08042855353819,0.08042855353819
3_13,-0.07924217788968238,0.07924217788968238
2_16,0.07807476380548906,0.07807476380548906
12_14,0.07786179092605988,0.07786179092605988
6_11,-0.07670887195308758,0.07670887195308758
5,0.07644578320342738,0.07644578320342738
12,0.07607172267700237,0.07607172267700237
6,-0.07534036894917841,0.07534036894917841
11_13,-0.07320436356323104,0.07320436356323104
1_15,0.07123135278525297,0.07123135278525297
2_12,-0.06991948166687509,0.06991948166687509
4_16,-0.06956664596994717,0.06956664596994717
2_10,-0.06816437244415283,0.06816437244415283
10_11,-0.06615168377757072,0.06615168377757072
8_15,0.06446206935548357,0.06446206935548357
11_14,-0.06414554215337955,0.06414554215337955
5_13,0.06326624244684356,0.06326624244684356
3_12,-0.061138662908758426,0.061138662908758426
9_16,-0.0588947875512531,0.0588947875512531
1_7,-0.05725951989491781,0.05725951989491781
3_8,-0.057138445151005225,0.057138445151005225
14_16,0.05415213108062744,0.05415213108062744
4_8,0.0535385772985007,0.0535385772985007
12_16,-0.05284944779305079,0.05284944779305079
2_15,-0.05088449725881213,0.05088449725881213
1_14,-0.04966529037483267,0.04966529037483267
2_14,0.048940057986328646,0.048940057986328646
2_8,0.04888646405597683,0.04888646405597683
14_15,-0.048053789762586036,0.048053789762586036
2_5,-0.048043315609296165,0.048043315609296165
1_5,-0.04571043451627096,0.04571043451627096
6_8,-0.04525650316888158,0.04525650316888158
9_11,-0.04457637130293402,0.04457637130293402
6_14,-0.04357032690729416,0.04357032690729416
10_13,-0.03856978735348092,0.03856978735348092
4,0.037008669674660315,0.037008669674660315
10_14,0.03681517379092319,0.03681517379092319
6_15,-0.03487287248883929,0.03487287248883929
1_6,-0.03361873825391134,0.03361873825391134
15_16,-0.033548590347183736,0.033548590347183736
