id,score,abs_score
11,0.526974593407957,0.526974593407957
7,0.1850949955228172,0.1850949955228172
3,0.14642140135341836,0.14642140135341836
10_11,-0.12836005776370957,0.12836005776370957
7_11,-0.12301205764862046,0.12301205764862046
16,0.1145717717750429,0.1145717717750429
3_11,-0.0958319333789286,0.0958319333789286
6,0.07690046929948186,0.07690046929948186
9_10,0.06780981435360389,0.06780981435360389
2_11,-0.06367804755226357,0.06367804755226357
10,0.062141192386713964,0.062141192386713964
2,0.05713687868180312,0.05713687868180312
6_11,-0.05696487108340788,0.05696487108340788
4_11,-0.0567550062903633,0.0567550062903633
12_16,-0.0535466647784992,0.0535466647784992
11_16,-0.05345990912459915,0.05345990912459915
1_11,-0.05076041730591398,0.05076041730591398
14_15,-0.04956993423225409,0.04956993423225409
2_10,0.04887185541980937,0.04887185541980937
5_6,-0.04284948421464038,0.04284948421464038
14_16,0.042509338352364465,0.042509338352364465
4_8,0.04120806958521394,0.04120806958521394
7_12,-0.0381825179868782,0.0381825179868782
11_15,-0.038171496065106295,0.038171496065106295
1,0.03770108168000638,0.03770108168000638
11_14,-0.03675407229152618,0.03675407229152618
12_14,0.03622697601479749,0.03622697601479749
10_14,0.03588505893776332,0.03588505893776332
6_13,0.03495319725918708,0.03495319725918708
7_13,0.03413291568144151,0.03413291568144151
5_14,0.0338711521346896,0.0338711521346896
8_15,0.03307228983639911,0.03307228983639911
8_16,-0.03273488076791807,0.03273488076791807
4,0.03214896110378728,0.03214896110378728
6_15,0.03197059375927544,0.03197059375927544
6_16,-0.03193391024290228,0.03193391024290228
4_6,0.030273770495522885,0.030273770495522885
9_11,-0.030020737874988823,0.030020737874988823
9,0.029990410469795576,0.029990410469795576
2_6,0.02802702542361426,0.02802702542361426
6_9,0.027955542833707075,0.027955542833707075
6_10,-0.027795204607469592,0.027795204607469592
13_15,-0.02770400668710267,0.02770400668710267
1_6,0.027404216331336446,0.027404216331336446
6_7,-0.026971743855411942,0.026971743855411942
5_15,0.02693409770138574,0.02693409770138574
9_13,-0.026644260046498044,0.026644260046498044
3_13,-0.02633164093440528,0.02633164093440528
1_8,0.02625517822148051,0.02625517822148051
3_12,0.026224667423427363,0.026224667423427363
8_12,-0.024944706927478036,0.024944706927478036
12_13,0.024849179297747118,0.024849179297747118
3_8,0.0247763159664316,0.0247763159664316
13_16,0.024702928216424197,0.024702928216424197
7_15,0.023499150298066478,0.023499150298066478
7_10,-0.023339467474664116,0.023339467474664116
8_14,0.0227510857138903,0.0227510857138903
5_10,0.022186946648844512,0.022186946648844512
4_9,-0.021092508463442475,0.021092508463442475
3_15,-0.020627908301459344,0.020627908301459344
1_12,0.020355494030209302,0.020355494030209302
4_15,-0.019915789813572116,0.019915789813572116
7_8,-0.01946555490215693,0.01946555490215693
1_3,-0.01937608414585125,0.01937608414585125
1_9,-0.019120732912326036,0.019120732912326036
3_7,-0.019052009514919685,0.019052009514919685
1_5,0.018914253676118875,0.018914253676118875
7_9,0.018229889931521685,0.018229889931521685
3_14,-0.01812918162065634,0.01812918162065634
1_13,-0.01755504472233997,0.01755504472233997
4_14,-0.017535536302370355,0.017535536302370355
6_12,-0.017292439460288536,0.017292439460288536
10_16,-0.016546417694147705,0.016546417694147705
15_16,-0.016271359905620203,0.016271359905620203
12_15,0.016268031358251764,0.016268031358251764
5_8,-0.01625595225562862,0.01625595225562862
9_14,-0.015069767651099089,0.015069767651099089
2_16,-0.015067387022789772,0.015067387022789772
1_16,0.014121994194950048,0.014121994194950048
2_5,0.01409129634296049,0.01409129634296049
15,-0.013904432739989848,0.013904432739989848
3_16,0.013683637485217205,0.013683637485217205
5_12,-0.013570244969652256,0.013570244969652256
14,-0.013302381303838751,0.013302381303838751
3_10,0.012935008257373655,0.012935008257373655
8,0.012906443592759363,0.012906443592759363
8_13,0.012872944160266617,0.012872944160266617
6_8,-0.012620809872475477,0.012620809872475477
2_9,0.01239684269894354,0.01239684269894354
2_8,0.012294752917281077,0.012294752917281077
11_12,0.011894011567337763,0.011894011567337763
8_9,0.011707483419196696,0.011707483419196696
5_11,-0.011628329707768476,0.011628329707768476
5,0.011345302306137058,0.011345302306137058
2_4,0.011087531881768461,0.011087531881768461
9_15,-0.01097941516036012,0.01097941516036012
11_13,-0.010882000364574443,0.010882000364574443
4_5,0.010611492139450514,0.010611492139450514
7_14,-0.010531531513880331,0.010531531513880331
1_4,0.010472592982151772,0.010472592982151772
10_12,0.010439491958790625,0.010439491958790625
8_11,-0.01026965150141916,0.01026965150141916
10_13,0.010220830312262612,0.010220830312262612
1_14,-0.009747478488601913,0.009747478488601913
9_16,-0.009665664405736796,0.009665664405736796
10_15,0.009593893660427094,0.009593893660427094
8_10,-0.009185451357339822,0.009185451357339822
9_12,0.008851075982326234,0.008851075982326234
3_4,0.00826492448440378,0.00826492448440378
1_10,0.008244485794564889,0.008244485794564889
3_6,0.00794714625049666,0.00794714625049666
1_7,0.007811283467824663,0.007811283467824663
7_16,-0.007676698733913578,0.007676698733913578
4_16,0.007236496937450154,0.007236496937450154
12,0.0071596479428278174,0.0071596479428278174
13,0.006893315020096231,0.006893315020096231
2_3,-0.006766670781116285,0.006766670781116285
1_15,-0.00603492811159833,0.00603492811159833
2_14,0.005751613325990446,0.005751613325990446
4_13,0.005112087022553988,0.005112087022553988
13_14,-0.004954606810132843,0.004954606810132843
5_7,-0.004920485403506758,0.004920485403506758
3_9,-0.00487629094870301,0.00487629094870301
2_7,-0.004443232708696669,0.004443232708696669
5_16,0.0041441148741709274,0.0041441148741709274
1_2,0.0041047749444591275,0.0041047749444591275
5_13,0.003957874748875871,0.003957874748875871
2_13,-0.003729059469801718,0.003729059469801718
4_12,-0.0037123067010835925,0.0037123067010835925
6_14,0.0032874234789697365,0.0032874234789697365
4_10,-0.002311565643814767,0.002311565643814767
4_7,0.0021310690261831175,0.0021310690261831175
2_12,-0.0015707295604830002,0.0015707295604830002
3_5,0.0014377648444097793,0.0014377648444097793
5_9,-0.0012202429671891168,0.0012202429671891168
2_15,-0.00021225069576532446,0.00021225069576532446
